Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Configured Variants (product.metafields.nvzn.configured_ars),EasyFlow Product options (product.metafields.product_options.options),SEO Hidden (product.metafields.seo.hidden),Backrest type (product.metafields.shopify.backrest-type),Bed/Frame features (product.metafields.shopify.bed-frame-features),Building board material (product.metafields.shopify.building-board-material),Color (product.metafields.shopify.color-pattern),Foundation material (product.metafields.shopify.foundation-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Suitable location (product.metafields.shopify.suitable-location),Tableware material (product.metafields.shopify.tableware-material),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Israel,Price / Israel,Compare At Price / Israel,Status
fanny,,,,,,,,,בוקלה לבנה,,,"רוחב 260 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,8100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-1_4_7c0b6230-aa77-41b9-b689-51151f3e31ae.jpg?v=1711635165,kg,,,,,,
fanny,,,,,,,,,בוקלה לבנה,,,"רוחב 280 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,8500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-1_4_7c0b6230-aa77-41b9-b689-51151f3e31ae.jpg?v=1711635165,kg,,,,,,
fanny,,,,,,,,,בוקלה לבנה,,,"רוחב 300 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,8900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-1_4_7c0b6230-aa77-41b9-b689-51151f3e31ae.jpg?v=1711635165,kg,,,,,,
fanny,,,,,,,,,בוקלה לבנה,,,"רוחב 320 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,9300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/banda-1_4_7c0b6230-aa77-41b9-b689-51151f3e31ae.jpg?v=1711635165,kg,,,,,,
sunny,SUNNY | שולחן קפה,"<p>שולחן הקפה המודרני הזה הוא תוספת מושלמת לסלון שלך! בעיצובו המתקדם והאלגנטי, הוא משלב בצורה מושלמת בין יופי ופונקציונליות. תוכלו ליהנות מפגישות חברים, משחקי משפחה או רק רגע של הנאה בעצמכם עם שולחן זה, שיספק לכם את הפלטפורמה המושלמת לאווירה מודרנית ומרשימה.</p>
<div>
<div>
<p><strong>מידות:</strong> <br></p>
</div>
</div>
<ul>
<li><span style=""color: #000000;"">אורך - 120 ס""מ<br></span></li>
<li><span style=""color: #000000;"">עומק - 75 ס""מ</span></li>
<li><span style=""color: #000000;"">גובה מהרצפה - 38 ס""מ</span></li>
</ul>
<div style=""text-align: right;"" data-mce-style=""text-align: right;"">
<strong>מפרט טכני</strong><strong>:</strong>
</div>
<ul>
<li>ארץ ייצור - ישראל<br>
</li>
<li>אחריות - 12 חודשים</li>
<li>עץ אלון מלא</li>
</ul>",ZVZstyle,,"","",false,Title,Default Title,,,,,,,,"",1000.0,shopify,0,continue,manual,0.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_5.png?v=1709731163,1,SUNNY | שולחן קפה - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,draft
sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/aria-coffee-table-50-xl_c31ddc38-0459-4e0a-aa2b-c5bec12fac3d.jpg?v=1709731163,2,SUNNY | שולחן קפה - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/aria-coffee-table-50-xl.jpg?v=1709731163,3,SUNNY | שולחן קפה - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miny,MINY | שולחן קפה מודרני,"<div class=""product-block"">
<div class=""rte"">
<p>הכנס את המהות של הטבע לחלל המגורים שלך עם שולחן קפה מודרני זה, הכולל פלטה ודפנות עשויות מעץ אלון טבעי מלא. תמיכת הזכוכית המחוסמת לא רק מוסיפה מגע עכשווי אלא גם מבטיחה עמידות משופרת בהשוואה לזכוכית רגילה. מעוצב עם התמקדות בחומרים טבעיים, כל שולחן הוא יצירה ייחודית, המציג גוונים ומרקמים אינדיבידואליים, מביא חמימות ובהירות לחללי המגורים שלך.</p>
<div>
<div>
<p><strong>מידות:</strong></p>
</div>
</div>
<ul>
<li><span style=""color: #000000;"">אורך - <span class=""Polaris-Text--root Polaris-Text--bodyMd Polaris-Text--semibold"">לבחירה</span><br></span></li>
<li><span style=""color: #000000;"">עומק - 70 ס""מ</span></li>
<li><span style=""color: #000000;"">גובה מהרצפה - 38 ס""מ</span></li>
</ul>
<div style=""text-align: right;"">
<strong>מפרט טכני</strong><strong>:</strong>
</div>
<ul>
<li>ארץ ייצור - ישראל</li>
<li>אחריות - 12 חודשים</li>
<li>עץ אלון מלא</li>
</ul>
</div>
</div>",80,Uncategorized,"",ivan,true,צבע לבחירה,אגוז אמריקאי,,אורך לבחירה ,"אורך 100 ס""מ",,,,,"",1000.0,shopify,-1,continue,manual,3100.00,3500.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/T0600039MM47_1V01_11zon.jpg?v=1717862943,1,MINY | שולחן קפה מודרני - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_3.png?v=1717862943,kg,,,true,,,active
miny,,,,,,,,,אגוז אמריקאי,,,"אורך 120 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,3500.00,3900.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_3.png?v=1717862943,2,MINY | שולחן קפה מודרני - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_3.png?v=1717862943,kg,,,,,,
miny,,,,,,,,,אגוז אמריקאי,,,"אורך 140 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,3900.00,4300.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_4.png?v=1709581845,3,MINY | שולחן קפה מודרני - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_3.png?v=1717862943,kg,,,,,,
miny,,,,,,,,,שחור אלון,,,"אורך 100 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,3100.00,3500.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/122_55f3df7e-ebf0-43a0-84b2-4fbfda9d87ab.png?v=1709581445,4,MINY | שולחן קפה מודרני - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/122_55f3df7e-ebf0-43a0-84b2-4fbfda9d87ab.png?v=1709581445,kg,,,,,,
miny,,,,,,,,,שחור אלון,,,"אורך 120 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,3500.00,3900.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/122_55f3df7e-ebf0-43a0-84b2-4fbfda9d87ab.png?v=1709581445,kg,,,,,,
miny,,,,,,,,,שחור אלון,,,"אורך 140 ס""מ",,,,,"",1000.0,shopify,0,continue,manual,3900.00,4300.00,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/122_55f3df7e-ebf0-43a0-84b2-4fbfda9d87ab.png?v=1709581445,kg,,,,,,
qiwi-מראה-מלבן-מתכת-שחורה,QIWI | מראה מלבן מתכת שחורה,"<div class=""product-block"">
<div class=""rte"">
<p>עיצוב מודרני ואלגנטי מתמקד במראה מלבן מתכת שחורה, המשדר סגנון חדשני וקלאסי בו זמנית. עשוי מחומרים איכותיים ועמידים, המראה מתאימה באופן מושלם לכל חלל, מוסיפה נגישות ויוקרה ומשדרת אווירה של יוקרה עם טאץ' מינימליסטי ומודרני.</p>
<p><b><span>מידות:</span></b></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אורך - לבחירה<br></span></span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">רוחב - לבחירה</span></span></li>
</ul>
<p><b><span style=""vertical-align: inherit;"">מפרט טכני:</span></b></p>
<ul>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ארץ ייצור - </span></span><span style=""font-weight: 400;"" mce-data-marked=""1""><span style=""vertical-align: inherit;"" mce-data-marked=""1"">ישראל</span></span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אחריות - 12 חודשים</span></span></li>
<li style=""font-weight: 400;"">
<p class=""Polaris-Header-Title"">מתכת שחורה</p>
</li>
</ul>
</div>
</div>",מראה,,מראה,מראה,true,מידות לבחירה,60*80,,,,,,,,"",1000.0,shopify,0,continue,manual,578.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/d729f7074c8ab0971f5db72afe0295c6-Photoroom.jpg?v=1709376642,1,QIWI | מראה מלבן מתכת שחורה - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
qiwi-מראה-מלבן-מתכת-שחורה,,,,,,,,,60*100,,,,,,,,"",1000.0,shopify,0,continue,manual,658.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
qiwi-מראה-מלבן-מתכת-שחורה,,,,,,,,,60*120,,,,,,,,"",1000.0,shopify,0,continue,manual,738.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
qiwi-מראה-מלבן-מתכת-שחורה,,,,,,,,,60*160,,,,,,,,"",1000.0,shopify,0,continue,manual,938.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
qiwi-מראה-מלבן-מתכת-שחורה,,,,,,,,,60*180,,,,,,,,"",1000.0,shopify,0,continue,manual,1100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
neeno-מראה-קפסולה-מתכת-שחורה,NEENO |  מראה קפסולה מתכת שחורה,"<div class=""product-block"">
<div class=""rte"">
<p>""מראה קפסולה מתכת שחורה"" - זהו מראה אלגנטי ומודרני המשדר אווירה חדשנית ומעודנת לכל חלל. בעיצובו המוקפד שלו ניתן לראות תחרותיות וסטייל מתקדם, מה שהופך אותו לתוספת מושלמת לכל חדר או מרפסת.</p>
<p><b><span>מידות:</span></b></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;""><span class=""Polaris-Text--root Polaris-Text--bodyMd Polaris-Text--semibold"" data-mce-fragment=""1"">מידות</span> - לבחירה</span></span></li>
</ul>
<p><b><span style=""vertical-align: inherit;"">מפרט טכני:</span></b></p>
<ul>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ארץ ייצור - </span></span><span style=""font-weight: 400;"" mce-data-marked=""1""><span style=""vertical-align: inherit;"" mce-data-marked=""1"">ישראל</span></span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אחריות - 12 חודשים</span></span></li>
<li style=""font-weight: 400;"">
<p class=""Polaris-Header-Title"">מתכת שחורה<br></p>
</li>
</ul>
</div>
</div>",ZVZstyle,,מראה,מראה,true,מידות לבחירה,60*80,,,,,,,,"",1000.0,shopify,0,continue,manual,578.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/jpg_2000_cc1633c6-a037-4a88-bf33-5de44c0b1b18-Photoroom.jpg?v=1709373203,1,NEENO |  מראה קפסולה מתכת שחורה - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
neeno-מראה-קפסולה-מתכת-שחורה,,,,,,,,,60*100,,,,,,,,"",1000.0,shopify,0,continue,manual,658.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
neeno-מראה-קפסולה-מתכת-שחורה,,,,,,,,,60*120,,,,,,,,"",1000.0,shopify,0,continue,manual,738.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
neeno-מראה-קפסולה-מתכת-שחורה,,,,,,,,,60*140,,,,,,,,"",1000.0,shopify,-1,continue,manual,798.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
neeno-מראה-קפסולה-מתכת-שחורה,,,,,,,,,60*160,,,,,,,,"",1000.0,shopify,0,continue,manual,938.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
neeno-מראה-קפסולה-מתכת-שחורה,,,,,,,,,60*180,,,,,,,,"",1000.0,shopify,0,continue,manual,1100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
weekndy,MIRON | מראה קפסולה מתכת זהב,"<p>""מראה קפסולה מתכת זהב"" - נראה כאילו הושקעה במראה זהב עשיר ומופלא. העיצוב האלגנטי והמודרני מוסיף נגיעה משובחת של יוקרה לכל חלל, מעניק לו מראה מושקע ומפואר שמייבא אופי ייחודי לכל חדר.</p>
<p><b><span>מידות:</span></b></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אורך - לבחירה<br></span></span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">רוחב - לבחירה</span></span></li>
</ul>
<p><b><span style=""vertical-align: inherit;"">מפרט טכני:</span></b></p>
<ul>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ארץ ייצור - </span></span><span style=""font-weight: 400;"" mce-data-marked=""1""><span style=""vertical-align: inherit;"" mce-data-marked=""1"">ישראל</span></span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אחריות - 12 חודשים</span></span></li>
<li style=""font-weight: 400;"">
<p class=""Polaris-Header-Title"">מתכת זהב</p>
</li>
</ul>",ZVZstyle,,מראה,מראה,true,מידות לבחירה,60*80,,,,,,,,"",1000.0,shopify,0,continue,manual,578.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/LUSTRO-100X50-CM-OWALNE-ZLOTE-ARS-LONGA-SCANDI-Photoroom.jpg?v=1709371243,1,MIRON | מראה קפסולה מתכת זהב - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
weekndy,,,,,,,,,60*100,,,,,,,,"",1000.0,shopify,0,continue,manual,658.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_2_1800x1800_7682c272-0d76-4014-8658-8d84aa5e19a1.png?v=1709372179,2,MIRON | מראה קפסולה מתכת זהב - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
weekndy,,,,,,,,,60*120,,,,,,,,"",1000.0,shopify,0,continue,manual,738.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
weekndy,,,,,,,,,60*140,,,,,,,,"",1000.0,shopify,0,continue,manual,798.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
weekndy,,,,,,,,,60*160,,,,,,,,"",1000.0,shopify,0,continue,manual,938.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
weekndy,,,,,,,,,60*180,,,,,,,,"",1000.0,shopify,0,continue,manual,1100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
mia,MIA | מראה מלבנית מעץ אלון,"<p>המראה מלבנית מעץ אלון מציעה תחזוקה איכותית ומראה אלגנטי לכל חלל. בעלת גימור מסודר ואסתטי, המראה משדרת אווירה של טבעיות וחמימות, מוסיפה מרקם ייחודי ואיכותי לכל חדר.</p>
<p><b><span>מידות:</span></b></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אורך - לבחירה<br></span></span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">רוחב - לבחירה</span></span></li>
</ul>
<p><b><span style=""vertical-align: inherit;"">מפרט טכני:</span></b></p>
<ul>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">ארץ ייצור - </span></span><span style=""font-weight: 400;"" mce-data-marked=""1""><span style=""vertical-align: inherit;"" mce-data-marked=""1"">ישראל</span></span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""vertical-align: inherit;"">אחריות - 12 חודשים</span></span></li>
<li style=""font-weight: 400;"">
<p class=""Polaris-Header-Title"">עץ אלון</p>
</li>
</ul>",ZVZstyle,,מראה,מראה,true,סוג מראה,ללא רגל,, מידות לבחירה,60x80,,,,,"",1000.0,shopify,0,continue,manual,638.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2221_1_-Photoroom.jpg?v=1709156978,1,MIA | מראה מלבנית מעץ אלון - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2221_1_-Photoroom.jpg?v=1709156978,kg,,,true,,,active
mia,,,,,,,,,ללא רגל,,,60x100,,,,,"",1000.0,shopify,0,continue,manual,698.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/21022-Photoroom_1.jpg?v=1709158127,2,MIA | מראה מלבנית מעץ אלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2221_1_-Photoroom.jpg?v=1709156978,kg,,,,,,
mia,,,,,,,,,ללא רגל,,,60x120,,,,,"",1000.0,shopify,0,continue,manual,778.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2221_1_-Photoroom.jpg?v=1709156978,kg,,,,,,
mia,,,,,,,,,ללא רגל,,,60x140,,,,,"",1000.0,shopify,0,continue,manual,938.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2221_1_-Photoroom.jpg?v=1709156978,kg,,,,,,
mia,,,,,,,,,ללא רגל,,,60x160,,,,,"",1000.0,shopify,0,continue,manual,1058.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2221_1_-Photoroom.jpg?v=1709156978,kg,,,,,,
mia,,,,,,,,,ללא רגל,,,60x180,,,,,"",1000.0,shopify,0,continue,manual,1198.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/2221_1_-Photoroom.jpg?v=1709156978,kg,,,,,,
mia,,,,,,,,,עם רגל,,,60x160,,,,,"",1000.0,shopify,0,continue,manual,1058.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/21022-Photoroom_1.jpg?v=1709158127,kg,,,,,,
mia,,,,,,,,,עם רגל,,,60x180,,,,,"",1000.0,shopify,0,continue,manual,1198.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/21022-Photoroom_1.jpg?v=1709158127,kg,,,,,,
senior,SENIOR | ספה פינתית מודרנית,"<p>ספה פינתית מודרנית היא פריט נגיש ואלגנטי המתאים באופן מושלם לסלון עכשווי. היא מעניקה נוחות מרבית עם עיצוב ייחודי שמשדר אווירה של רוגע וסטייל. עשויה מחומרים איכותיים ועמידים, הספה משלבת בצורה מושלמת בין פונקציונליות לאסתטיקה מודרנית. </p>
<p><strong>מידות</strong><strong>:</strong><strong></strong></p>
<p>אנו ממליצים לוודא מידות הרהיט מתאימות לחלל הרצוי.</p>
<p><span style=""text-align: right;""><span style=""text-align: right; font-family: Assistant;""> </span></span>כיצד מודדים? <span style=""color: #2b00ff;""><a style=""color: #2b00ff;"" href=""https://www.zvzstyle.com/pages/%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%9E%D7%99%D7%93%D7%95%D7%AA"" title=""לצפיה במדריך מידות"">מדריך מידות</a></span></p>
<ul>
<li>רוחב <span>- לבחירה</span>
</li>
<li>גובה - 75 ס""מ</li>
<li>
<span>עומק</span><span> כללי</span> -<span> 110</span><span> </span>ס""מ</li>
<li>עומק מושב - 82 סיימ</li>
<li><span>גובה ישיבה - 45 ס""מ  </span></li>
<li><span>אורך שזלונג - לבחירה</span></li>
</ul>
<p><span><strong>מפרט טכני</strong><strong>:</strong></span></p>
<ul>
<li>ארץ ייצור - ישראל</li>
<li>אחריות - 12 חודשים</li>
<li><span>בד מקרופייבר 100%</span></li>
<li><span>בד דוחה כתמים</span></li>
</ul>",ZVZstyle,,ספה,ivan,true,צד שזלונג לבחירה,שזלונג צד שמאל (מול הספה),,סוג בד,רויל חום,,רוחב לבחירה ,"רוחב כולל 200 ס""מ (אורך שזלונג 100 ס""מ)",,"",1000.0,shopify,0,continue,manual,5400.00,5700.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/IMG-8632.jpg?v=1714066874,1,SENIOR | ספה פינתית מודרנית - ZVZstyle,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64.png?v=1714066874,kg,,,true,,,active
senior,,,,,,,,,שזלונג צד שמאל (מול הספה),,,רויל חום,,,"רוחב כולל 220 ס""מ (אורך שזלונג 120 ס""מ)",,"",1000.0,shopify,0,continue,manual,5700.00,6000.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64.png?v=1714066874,2,SENIOR | ספה פינתית מודרנית - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64.png?v=1714066874,kg,,,,,,
senior,,,,,,,,,שזלונג צד שמאל (מול הספה),,,רויל חום,,,"רוחב כולל 240 ס""מ (אורך שזלונג 140 ס""מ)",,"",1000.0,shopify,0,continue,manual,6000.00,6300.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_65.png?v=1714066874,3,SENIOR | ספה פינתית מודרנית - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64.png?v=1714066874,kg,,,,,,
senior,,,,,,,,,שזלונג צד שמאל (מול הספה),,,רויל חום,,,"רוחב כולל 260 ס""מ (אורך שזלונג 160 ס""מ)",,"",1000.0,shopify,0,continue,manual,6300.00,6600.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_66.png?v=1714066874,4,SENIOR | ספה פינתית מודרנית - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64.png?v=1714066874,kg,,,,,,
senior,,,,,,,,,שזלונג צד שמאל (מול הספה),,,רויל חום,,,"רוחב כולל 280 ס""מ (אורך שזלונג 180 ס""מ)",,"",1000.0,shopify,0,continue,manual,6600.00,6900.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_67.png?v=1714066874,5,SENIOR | ספה פינתית מודרנית - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64.png?v=1714066874,kg,,,,,,
senior,,,,,,,,,שזלונג צד שמאל (מול הספה),,,רויל חום,,,"רוחב כולל 300 ס""מ (אורך שזלונג 200 ס""מ)",,"",1000.0,shopify,0,continue,manual,6900.00,7200.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_68.png?v=1714066874,6,SENIOR | ספה פינתית מודרנית - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64.png?v=1714066874,kg,,,,,,
senior,,,,,,,,,שזלונג צד שמאל (מול הספה),,,רויל תכלת,,,"רוחב כולל 200 ס""מ (אורך שזלונג 100 ס""מ)",,"",1000.0,shopify,0,continue,manual,5400.00,5700.00,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_64_16000086-6176-4af2-ba72-17a09e644ac5.png?v=1714066874,7,SENIOR | ספה פינתית מודרנית - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/color3_2.jpg?v=1714066874,kg,,,,,,
